Frame,K0_x,K0_y,K0_z,K0_visibility,K1_x,K1_y,K1_z,K1_visibility,K2_x,K2_y,K2_z,K2_visibility,K3_x,K3_y,K3_z,K3_visibility,K4_x,K4_y,K4_z,K4_visibility,K5_x,K5_y,K5_z,K5_visibility,K6_x,K6_y,K6_z,K6_visibility,K7_x,K7_y,K7_z,K7_visibility,K8_x,K8_y,K8_z,K8_visibility,K9_x,K9_y,K9_z,K9_visibility,K10_x,K10_y,K10_z,K10_visibility,K11_x,K11_y,K11_z,K11_visibility,K12_x,K12_y,K12_z,K12_visibility,K13_x,K13_y,K13_z,K13_visibility,K14_x,K14_y,K14_z,K14_visibility,K15_x,K15_y,K15_z,K15_visibility,K16_x,K16_y,K16_z,K16_visibility,K17_x,K17_y,K17_z,K17_visibility,K18_x,K18_y,K18_z,K18_visibility,K19_x,K19_y,K19_z,K19_visibility,K20_x,K20_y,K20_z,K20_visibility,K21_x,K21_y,K21_z,K21_visibility,K22_x,K22_y,K22_z,K22_visibility,K23_x,K23_y,K23_z,K23_visibility,K24_x,K24_y,K24_z,K24_visibility,K25_x,K25_y,K25_z,K25_visibility,K26_x,K26_y,K26_z,K26_visibility,K27_x,K27_y,K27_z,K27_visibility,K28_x,K28_y,K28_z,K28_visibility,K29_x,K29_y,K29_z,K29_visibility,K30_x,K30_y,K30_z,K30_visibility,K31_x,K31_y,K31_z,K31_visibility,K32_x,K32_y,K32_z,K32_visibility
181,0.6496405005455017,0.3141617774963379,-0.01302502304315567,0.9996364712715149,0.653160572052002,0.29479190707206726,0.002908216556534171,0.9995256662368774,0.6526792645454407,0.2940361499786377,0.002753968583419919,0.9995048642158508,0.6521062850952148,0.2938179075717926,0.002668442204594612,0.9996099472045898,0.6527135372161865,0.2951192557811737,-0.029864365234971046,0.9995466470718384,0.6518294811248779,0.2946087121963501,-0.029827287420630455,0.9995059370994568,0.65069580078125,0.29418376088142395,-0.029795780777931213,0.9995715022087097,0.6424750089645386,0.2910614609718323,0.0570327527821064,0.9994246959686279,0.639473557472229,0.2881295084953308,-0.08770759403705597,0.9995359778404236,0.6404919624328613,0.3216104805469513,0.012359312735497952,0.9994003772735596,0.6396607756614685,0.32090798020362854,-0.030165329575538635,0.9996597170829773,0.585485577583313,0.34110164642333984,0.13870961964130402,0.9993847012519836,0.5850173234939575,0.33360111713409424,-0.15717768669128418,0.9999539852142334,0.5582124590873718,0.4533385932445526,0.16718840599060059,0.21824219822883606,0.5062397122383118,0.37651580572128296,-0.21574154496192932,0.979902446269989,0.565379798412323,0.5541971921920776,0.08804114162921906,0.2799552083015442,0.4353855550289154,0.43554264307022095,-0.24806265532970428,0.9483811259269714,0.5716875791549683,0.5759208798408508,0.08616248518228531,0.264943391084671,0.41182374954223633,0.45094677805900574,-0.278313010931015,0.9267211556434631,0.5789934396743774,0.5760679841041565,0.04602394625544548,0.2649993598461151,0.4096711277961731,0.45718175172805786,-0.28438088297843933,0.9235367774963379,0.5748642683029175,0.5658998489379883,0.06943117082118988,0.26265013217926025,0.41798311471939087,0.4549229145050049,-0.2513658404350281,0.8988297581672668,0.5052114725112915,0.5330405831336975,0.0944766253232956,0.9990154504776001,0.5007323622703552,0.5340151786804199,-0.09417988359928131,0.9989703297615051,0.49220141768455505,0.727915346622467,0.07037749886512756,0.8915472626686096,0.5847623944282532,0.6791005730628967,-0.07553941756486893,0.9881899952888489,0.4002018868923187,0.8071526288986206,0.09531567990779877,0.9052059650421143,0.5777139067649841,0.8714986443519592,-0.032883238047361374,0.97706139087677,0.3804253339767456,0.8081572651863098,0.09476432204246521,0.8873099088668823,0.5665813684463501,0.9024216532707214,-0.03037899360060692,0.9287382960319519,0.41775456070899963,0.8895291090011597,0.05862711742520332,0.9038646817207336,0.6214040517807007,0.9119082093238831,-0.07469283044338226,0.9678276777267456
182,0.6512085199356079,0.28463566303253174,-0.04005492851138115,0.9996655583381653,0.6531501412391663,0.2661036252975464,-0.02531474456191063,0.9995644688606262,0.6526040434837341,0.2651067078113556,-0.02544860541820526,0.9995428323745728,0.6519944071769714,0.26448854804039,-0.025501277297735214,0.9996407628059387,0.6523811221122742,0.26640644669532776,-0.05804631859064102,0.9995855689048767,0.6512324810028076,0.26562750339508057,-0.05804227665066719,0.9995467662811279,0.6498627662658691,0.26508745551109314,-0.058052897453308105,0.99960857629776,0.6408962607383728,0.2612162232398987,0.03927145153284073,0.9994689226150513,0.6375099420547485,0.26007816195487976,-0.10785846412181854,0.9995763897895813,0.640486478805542,0.29570671916007996,-0.013597643002867699,0.9994514584541321,0.6391032338142395,0.2952043414115906,-0.056078337132930756,0.9996909499168396,0.5838432312011719,0.3226814568042755,0.12661220133304596,0.9994003176689148,0.5845650434494019,0.31375396251678467,-0.16477644443511963,0.9999552965164185,0.5491039156913757,0.4282025098800659,0.16617126762866974,0.2005651593208313,0.5051134824752808,0.36781615018844604,-0.2274189293384552,0.9809879660606384,0.5629735589027405,0.5333236455917358,0.07051227986812592,0.26321905851364136,0.43686002492904663,0.43497979640960693,-0.2634762227535248,0.951453685760498,0.5717275142669678,0.5587500929832458,0.06519071757793427,0.2516188323497772,0.41337984800338745,0.4507010579109192,-0.29564812779426575,0.9307153820991516,0.5768407583236694,0.5551440119743347,0.028638556599617004,0.2519971430301666,0.41088661551475525,0.45682644844055176,-0.3009064793586731,0.927781343460083,0.5725153684616089,0.5460171699523926,0.05089566856622696,0.25090059638023376,0.4191083312034607,0.4550032317638397,-0.2667737603187561,0.9045321345329285,0.50433349609375,0.5234478116035461,0.09363938122987747,0.999036431312561,0.5004664659500122,0.5252606272697449,-0.09333444386720657,0.9989734292030334,0.507875919342041,0.7212663292884827,0.07362662255764008,0.8939913511276245,0.5790040493011475,0.6843752861022949,-0.07542505115270615,0.9885817170143127,0.4020709991455078,0.8048938512802124,0.11045365035533905,0.9059268236160278,0.5629718899726868,0.871012806892395,-0.02592496946454048,0.9778830409049988,0.38550040125846863,0.8077896237373352,0.11099611222743988,0.8903308510780334,0.549104630947113,0.9019619226455688,-0.022945718839764595,0.9318434000015259,0.4219905436038971,0.8871672749519348,0.07324735820293427,0.9028873443603516,0.6066030859947205,0.9120638370513916,-0.06993232667446136,0.968393087387085
183,0.6500900387763977,0.26600128412246704,-0.06166745349764824,0.9996890425682068,0.6529355645179749,0.2463487684726715,-0.048017941415309906,0.9995965957641602,0.6524994969367981,0.2454204559326172,-0.04813464730978012,0.9995729327201843,0.6518164873123169,0.24471750855445862,-0.048178598284721375,0.9996656775474548,0.6515248417854309,0.24661241471767426,-0.07752469182014465,0.9996188282966614,0.6499736309051514,0.24582116305828094,-0.07753986120223999,0.9995813369750977,0.6481408476829529,0.2450932413339615,-0.07757338136434555,0.999640703201294,0.6389889121055603,0.24246856570243835,0.01797686703503132,0.9995035529136658,0.6325416564941406,0.24011185765266418,-0.11517039686441422,0.9996116757392883,0.638849139213562,0.2802409529685974,-0.0348992682993412,0.9994955062866211,0.6367281675338745,0.2795974612236023,-0.07321560382843018,0.9997187256813049,0.5828647613525391,0.31056153774261475,0.10799578577280045,0.9994118213653564,0.5809895992279053,0.29554641246795654,-0.16585245728492737,0.9999571442604065,0.5498151779174805,0.42440029978752136,0.14520958065986633,0.18621611595153809,0.5023359060287476,0.3643041253089905,-0.2280515879392624,0.981939435005188,0.5579639673233032,0.5238736867904663,0.053892843425273895,0.2500786781311035,0.4385152757167816,0.44144874811172485,-0.2630872130393982,0.9536101222038269,0.5671192407608032,0.5531834959983826,0.04647399112582207,0.24168340861797333,0.4152613580226898,0.457662969827652,-0.2958531081676483,0.9332025647163391,0.5713639855384827,0.5497291684150696,0.011730743572115898,0.2425089180469513,0.4137198030948639,0.46634912490844727,-0.3000960648059845,0.9304765462875366,0.5668449997901917,0.5399532914161682,0.034940432757139206,0.2422698587179184,0.42278990149497986,0.4630090594291687,-0.2659345269203186,0.9085351824760437,0.5041943788528442,0.5180058479309082,0.09113611280918121,0.999022901058197,0.4998539090156555,0.518643856048584,-0.09084980189800262,0.998969554901123,0.5172408819198608,0.7166641354560852,0.08264005929231644,0.8899642825126648,0.5754595398902893,0.6894829273223877,-0.07597717642784119,0.9887260794639587,0.41419729590415955,0.8045387864112854,0.13649269938468933,0.8977644443511963,0.5532026290893555,0.8708413243293762,-0.010086506605148315,0.9779887795448303,0.39362096786499023,0.8088264465332031,0.13939087092876434,0.8840473890304565,0.5389672517776489,0.9007684588432312,-0.005233316216617823,0.9334951043128967,0.42666906118392944,0.8862623572349548,0.10378209501504898,0.8930169939994812,0.5946714282035828,0.9125033617019653,-0.04660433903336525,0.9679657220840454
184,0.645591139793396,0.23987838625907898,-0.05455593019723892,0.9997038245201111,0.6464281678199768,0.21757054328918457,-0.04087816923856735,0.9996209740638733,0.6456408500671387,0.21636825799942017,-0.040989700704813004,0.9995957612991333,0.6446413397789001,0.2151578962802887,-0.04103127494454384,0.9996858239173889,0.6450395584106445,0.21685901284217834,-0.0722191110253334,0.9996442794799805,0.6431632041931152,0.2150966376066208,-0.07223962247371674,0.9996064901351929,0.6409220695495605,0.213180810213089,-0.07228891551494598,0.9996649622917175,0.6297699809074402,0.21206256747245789,0.022497963160276413,0.9995322823524475,0.6234076619148254,0.2092614322900772,-0.11842083930969238,0.9996382594108582,0.6353613138198853,0.2552013695240021,-0.028703588992357254,0.9995285272598267,0.6326156854629517,0.2551834285259247,-0.06948806345462799,0.9997411966323853,0.5796693563461304,0.30058586597442627,0.11064042896032333,0.999378502368927,0.5742031335830688,0.27891141176223755,-0.17280051112174988,0.9999535083770752,0.5465631484985352,0.42039066553115845,0.14354148507118225,0.17147742211818695,0.501980185508728,0.364136666059494,-0.22783967852592468,0.98097163438797,0.5538868308067322,0.5198860764503479,0.058947108685970306,0.2335594892501831,0.4473147988319397,0.4459214210510254,-0.260468453168869,0.9500929117202759,0.5617550611495972,0.5436109304428101,0.05239282175898552,0.22781485319137573,0.42556172609329224,0.4627745747566223,-0.29218798875808716,0.9288038611412048,0.5672214031219482,0.5414696335792542,0.01917463354766369,0.22893406450748444,0.425775945186615,0.4743587374687195,-0.2960606813430786,0.92598956823349,0.5626475214958191,0.5322517156600952,0.0407351478934288,0.2292509824037552,0.4324423670768738,0.4675983786582947,-0.261243611574173,0.904224157333374,0.5015841126441956,0.5148673057556152,0.09195283055305481,0.9990140795707703,0.4977564215660095,0.5078805088996887,-0.09169956296682358,0.9989675879478455,0.5288395285606384,0.7057115435600281,0.09491012990474701,0.8768285512924194,0.5662153959274292,0.6960222721099854,-0.082698293030262,0.9887730479240417,0.42702287435531616,0.8073780536651611,0.1658388078212738,0.8846730589866638,0.539794921875,0.8709579706192017,-0.007166123483330011,0.9779877662658691,0.4073355197906494,0.8122884035110474,0.1690794974565506,0.8718498349189758,0.5249542593955994,0.9010164141654968,-0.00147561717312783,0.9341156482696533,0.4303866922855377,0.8866753578186035,0.1323338896036148,0.8797193169593811,0.5776738524436951,0.9127349257469177,-0.04319249838590622,0.9672008752822876
185,0.6343602538108826,0.21486452221870422,-0.06459001451730728,0.9996922612190247,0.6338512897491455,0.19111938774585724,-0.05078733712434769,0.9996164441108704,0.6327703595161438,0.18969379365444183,-0.050878752022981644,0.9995875954627991,0.6315078735351562,0.1882481426000595,-0.050915539264678955,0.9996843934059143,0.6330268383026123,0.19113267958164215,-0.08648018538951874,0.9996466636657715,0.6314076781272888,0.18981003761291504,-0.0865217000246048,0.9996057152748108,0.6295647621154785,0.1884407103061676,-0.08659354597330093,0.9996691942214966,0.6166058778762817,0.18598435819149017,0.013987138867378235,0.9995247721672058,0.6138880848884583,0.18662717938423157,-0.14705628156661987,0.9996444582939148,0.62489253282547,0.2308504730463028,-0.037559427320957184,0.9995285868644714,0.6226871609687805,0.23079460859298706,-0.08388707041740417,0.9997512698173523,0.5711647868156433,0.2834821045398712,0.11218033730983734,0.9992925524711609,0.5652357339859009,0.2669890224933624,-0.21790409088134766,0.9999477863311768,0.5391155481338501,0.414565771818161,0.13818374276161194,0.15701445937156677,0.5007177591323853,0.3680635094642639,-0.25532612204551697,0.9805002808570862,0.5361001491546631,0.5182033777236938,0.046152107417583466,0.21472260355949402,0.46516841650009155,0.4614101052284241,-0.24578186869621277,0.943750262260437,0.5362691879272461,0.5467286705970764,0.037347547709941864,0.21069110929965973,0.45184022188186646,0.5054166316986084,-0.2739213705062866,0.9199535250663757,0.544185221195221,0.5365951061248779,0.00810010265558958,0.21181930601596832,0.4626463055610657,0.5138620734214783,-0.26981544494628906,0.9163509607315063,0.537546694278717,0.528383195400238,0.0289912186563015,0.2123274952173233,0.46587714552879333,0.5038008689880371,-0.24208208918571472,0.8936002254486084,0.4974786639213562,0.5042949318885803,0.10075988620519638,0.9990313649177551,0.49581971764564514,0.4919576942920685,-0.10044586658477783,0.9989925026893616,0.5331194996833801,0.6958704590797424,0.09907756745815277,0.8667213916778564,0.562558650970459,0.6956358551979065,-0.09177302569150925,0.9890120029449463,0.4362943768501282,0.8121436834335327,0.16530495882034302,0.8797959089279175,0.523888885974884,0.8680699467658997,-0.008166708052158356,0.9788243174552917,0.41299086809158325,0.8171617984771729,0.1672687828540802,0.867700457572937,0.5119100213050842,0.894010603427887,-0.0029710899107158184,0.9363137483596802,0.4474894106388092,0.8884570002555847,0.12489022314548492,0.8759821653366089,0.5666287541389465,0.9128549098968506,-0.0438939668238163,0.967911958694458
186,0.6194383502006531,0.1957283616065979,-0.05762792378664017,0.9996359348297119,0.6182108521461487,0.173428475856781,-0.04564317315816879,0.9995519518852234,0.6173416972160339,0.1724419891834259,-0.045720987021923065,0.9995123147964478,0.6163021326065063,0.1715838760137558,-0.04575444385409355,0.9996348023414612,0.6171273589134216,0.17331136763095856,-0.07891513407230377,0.9995901584625244,0.6155838966369629,0.17236153781414032,-0.07894376665353775,0.9995402097702026,0.6138077974319458,0.1716165542602539,-0.0790138691663742,0.9996263384819031,0.6034897565841675,0.17138859629631042,0.012360434979200363,0.9994420409202576,0.6001189947128296,0.1729564219713211,-0.13664759695529938,0.9995895028114319,0.6117907762527466,0.21230867505073547,-0.03224539756774902,0.9994673132896423,0.6094933748245239,0.2120167464017868,-0.07566933333873749,0.9997289180755615,0.5555886030197144,0.2613198757171631,0.1123228669166565,0.9992133378982544,0.5613417625427246,0.2566772401332855,-0.20820112526416779,0.9999450445175171,0.5170942544937134,0.38899388909339905,0.14028167724609375,0.14366842806339264,0.5013634562492371,0.3676433265209198,-0.24617743492126465,0.9798116087913513,0.4969395697116852,0.49360236525535583,0.06458891928195953,0.1976269781589508,0.47874075174331665,0.4885370135307312,-0.22456765174865723,0.938511312007904,0.4989059567451477,0.5308350324630737,0.057307641953229904,0.19513556361198425,0.4674643874168396,0.5292066335678101,-0.25180965662002563,0.9127217531204224,0.5019169449806213,0.5284738540649414,0.034365229308605194,0.19612841308116913,0.4762900769710541,0.5295499563217163,-0.24532385170459747,0.9080732464790344,0.5015889406204224,0.5159773230552673,0.051136236637830734,0.1965487003326416,0.4790786802768707,0.519853413105011,-0.22019866108894348,0.8840816020965576,0.49597129225730896,0.486428827047348,0.1004849523305893,0.9990016222000122,0.49586087465286255,0.4820285737514496,-0.10016721487045288,0.9989959001541138,0.5291374921798706,0.6880439519882202,0.09390422701835632,0.8389399647712708,0.5529723763465881,0.6950479745864868,-0.09752314537763596,0.9881318211555481,0.4486088752746582,0.8222647905349731,0.1556917130947113,0.857347309589386,0.5128701329231262,0.8664720058441162,-0.017717206850647926,0.977746844291687,0.423714816570282,0.8357347846031189,0.15681734681129456,0.8492220044136047,0.4994451403617859,0.8939212560653687,-0.011722814291715622,0.933279812335968,0.46534213423728943,0.89103102684021,0.11448071151971817,0.8578020930290222,0.5591307282447815,0.9137414693832397,-0.04959389567375183,0.9660229682922363
187,0.6081784963607788,0.17772424221038818,-0.09222789108753204,0.9995826482772827,0.6058844923973083,0.15667246282100677,-0.08271154761314392,0.9994555115699768,0.6048539280891418,0.1556072235107422,-0.08275842666625977,0.9994097948074341,0.6036825180053711,0.1546863615512848,-0.08278292417526245,0.999563455581665,0.6056772470474243,0.1573067605495453,-0.11514997482299805,0.9995083808898926,0.6046056747436523,0.1568087637424469,-0.11516350507736206,0.9994518160820007,0.6033772826194763,0.15652795135974884,-0.11521836370229721,0.999565601348877,0.5908825397491455,0.15718036890029907,-0.027680251747369766,0.9993164539337158,0.5906369686126709,0.16116751730442047,-0.17356695234775543,0.9994833469390869,0.6013065576553345,0.19598956406116486,-0.0671011358499527,0.9993627667427063,0.6005371809005737,0.19630974531173706,-0.10927567631006241,0.9996853470802307,0.5408883690834045,0.2462436407804489,0.08434754610061646,0.9991329312324524,0.5583190321922302,0.2525297701358795,-0.23983952403068542,0.9999437928199768,0.5046609044075012,0.37944161891937256,0.12176583707332611,0.13145621120929718,0.5029729604721069,0.3772018551826477,-0.2760370373725891,0.9791308641433716,0.503319501876831,0.4833605885505676,0.06317127496004105,0.18210098147392273,0.48346132040023804,0.5284119248390198,-0.25984805822372437,0.9356324672698975,0.5088815093040466,0.49995431303977966,0.05753140524029732,0.181505024433136,0.47480958700180054,0.5689871907234192,-0.2926364541053772,0.9089123010635376,0.5151197910308838,0.5037751793861389,0.03417026251554489,0.18231584131717682,0.480353981256485,0.5727086663246155,-0.27953559160232544,0.9035009741783142,0.5077802538871765,0.5054013729095459,0.04929784685373306,0.18251968920230865,0.48388242721557617,0.5604187250137329,-0.2541654109954834,0.8780600428581238,0.49347370862960815,0.47081422805786133,0.10084567219018936,0.9988836646080017,0.49636420607566833,0.4853714108467102,-0.10061822831630707,0.9989535212516785,0.5241549611091614,0.6735108494758606,0.11512850224971771,0.8048577308654785,0.5449956059455872,0.6959536075592041,-0.0981026217341423,0.9873917698860168,0.46802836656570435,0.8347941637039185,0.19191576540470123,0.828572690486908,0.49481385946273804,0.8661139011383057,-0.0063398974016308784,0.9765110611915588,0.4477384686470032,0.8533937931060791,0.19566836953163147,0.8226974606513977,0.47806912660598755,0.8902291059494019,0.002005342161282897,0.9285897612571716,0.49309858679771423,0.8996989130973816,0.16730092465877533,0.8340784311294556,0.5432335734367371,0.9179830551147461,-0.028335317969322205,0.9635729789733887
188,0.6008786559104919,0.15593288838863373,-0.0770266205072403,0.9993916749954224,0.5973389744758606,0.13668136298656464,-0.06678453087806702,0.9992678165435791,0.5963277816772461,0.1360994279384613,-0.06684290617704391,0.9992177486419678,0.5951487421989441,0.1355745792388916,-0.06688687950372696,0.9994362592697144,0.5968347191810608,0.13702669739723206,-0.09987715631723404,0.9993208646774292,0.5955713987350464,0.13671234250068665,-0.09987986832857132,0.9992266297340393,0.5941070318222046,0.1365704983472824,-0.09994371235370636,0.9994032382965088,0.5811725854873657,0.14127801358699799,-0.010245935060083866,0.9991437196731567,0.5799105763435364,0.14427438378334045,-0.15902364253997803,0.999296247959137,0.595134973526001,0.1757204383611679,-0.05178819224238396,0.9991709589958191,0.5940057039260864,0.17604181170463562,-0.09460540115833282,0.9995831251144409,0.5392555594444275,0.2389041930437088,0.09519705176353455,0.9990057349205017,0.5522790551185608,0.2413949817419052,-0.23387543857097626,0.9999329447746277,0.5009411573410034,0.373955100774765,0.12891805171966553,0.12059491127729416,0.5047537088394165,0.3804904818534851,-0.2627825140953064,0.9776402115821838,0.49963507056236267,0.48490336537361145,0.06015380471944809,0.16775456070899963,0.49713578820228577,0.5279498100280762,-0.21797871589660645,0.9256041646003723,0.502644956111908,0.5150026679039001,0.05235947296023369,0.16851775348186493,0.492971807718277,0.5670619606971741,-0.24483898282051086,0.8965302109718323,0.5067230463027954,0.5162326097488403,0.02930534817278385,0.1692274510860443,0.49879884719848633,0.5710947513580322,-0.23427864909172058,0.8898895382881165,0.5041426420211792,0.5073361396789551,0.04605540260672569,0.16939909756183624,0.49978870153427124,0.5574064254760742,-0.21188440918922424,0.8626368641853333,0.49230480194091797,0.4719955027103424,0.10405149310827255,0.9985578060150146,0.4956735670566559,0.4813072085380554,-0.10386340320110321,0.998670220375061,0.529374361038208,0.6780620217323303,0.11532244831323624,0.7745258808135986,0.536568284034729,0.689096987247467,-0.10113468021154404,0.9842814207077026,0.485152006149292,0.8439810872077942,0.19865569472312927,0.7858276963233948,0.48918023705482483,0.8593623638153076,0.0035514836199581623,0.9675383567810059,0.4658941626548767,0.8586893677711487,0.2029743641614914,0.7819026112556458,0.47094184160232544,0.8733311295509338,0.013258042745292187,0.9107925891876221,0.5185974836349487,0.9012940526008606,0.17167168855667114,0.7937073111534119,0.5330414772033691,0.9162918925285339,-0.019460422918200493,0.9513950347900391
189,0.5914992690086365,0.14553722739219666,-0.07225032150745392,0.9992432594299316,0.5879682898521423,0.12610772252082825,-0.06373295187950134,0.9991167187690735,0.5867875814437866,0.12562547624111176,-0.063858263194561,0.9990631341934204,0.5854397416114807,0.12529899179935455,-0.0638793557882309,0.999333381652832,0.5879348516464233,0.12659375369548798,-0.09322009980678558,0.9991721510887146,0.5868507027626038,0.12636619806289673,-0.09324971586465836,0.9990575909614563,0.5856355428695679,0.12635032832622528,-0.09330511093139648,0.9992446303367615,0.5718386769294739,0.13200907409191132,-0.002873767400160432,0.998924732208252,0.5730128884315491,0.13493797183036804,-0.1500299870967865,0.9991055130958557,0.5858396291732788,0.1642998903989792,-0.046232111752033234,0.9989920258522034,0.5854985117912292,0.16479989886283875,-0.09204957634210587,0.9994643330574036,0.5331123471260071,0.23618453741073608,0.11630634218454361,0.9988807439804077,0.5488903522491455,0.2319677770137787,-0.22788651287555695,0.9999192953109741,0.4943488538265228,0.36534038186073303,0.15218573808670044,0.11008982360363007,0.5131341218948364,0.38096365332603455,-0.2660112977027893,0.9752689599990845,0.5048561096191406,0.4777012765407562,0.08637905865907669,0.1545894593000412,0.5172332525253296,0.5161457657814026,-0.22077591717243195,0.9156748056411743,0.5091739892959595,0.51007080078125,0.08401571214199066,0.15650872886180878,0.5164803862571716,0.5533990859985352,-0.24509918689727783,0.885630190372467,0.5146319270133972,0.512715220451355,0.05561581999063492,0.15715065598487854,0.5208984017372131,0.5575135350227356,-0.24551931023597717,0.8770810961723328,0.5122005343437195,0.5017340183258057,0.0705193281173706,0.15736496448516846,0.520025372505188,0.5446020364761353,-0.21927329897880554,0.8447650671005249,0.49269595742225647,0.47145745158195496,0.10657135397195816,0.9985221028327942,0.49749746918678284,0.47244444489479065,-0.10643768310546875,0.9985149502754211,0.5291795134544373,0.6835545301437378,0.08832289278507233,0.7622441053390503,0.5262418985366821,0.6528086066246033,-0.10512948036193848,0.9824190735816956,0.48011183738708496,0.8563182353973389,0.1453300267457962,0.7777086496353149,0.48857325315475464,0.806675910949707,-0.02807925082743168,0.9634513258934021,0.46173208951950073,0.8818724155426025,0.14614151418209076,0.7728168368339539,0.47073641419410706,0.824665904045105,-0.023570328950881958,0.9001259803771973,0.5228070020675659,0.9041941165924072,0.09422876685857773,0.7888793349266052,0.521987795829773,0.8858194947242737,-0.07446940243244171,0.9472764134407043
190,0.5795339941978455,0.14600999653339386,-0.005828385706990957,0.9989674687385559,0.5761826038360596,0.12484938651323318,-0.001464184490032494,0.9987631440162659,0.5746033787727356,0.12445522099733353,-0.0015268886927515268,0.998697817325592,0.572910726070404,0.12433099001646042,-0.001581129850819707,0.999096691608429,0.5771455764770508,0.1247679740190506,-0.030635550618171692,0.9988268613815308,0.5763089656829834,0.12429997324943542,-0.03062889538705349,0.9986592531204224,0.5753659605979919,0.12413503974676132,-0.030718863010406494,0.9988778233528137,0.5606412887573242,0.1314627230167389,0.031285785138607025,0.9983754754066467,0.5641027092933655,0.13368065655231476,-0.10038020461797714,0.9985607862472534,0.5730072855949402,0.16395798325538635,0.011075546033680439,0.998557984828949,0.5740727782249451,0.16420596837997437,-0.02749793231487274,0.9991626143455505,0.5242272615432739,0.23687246441841125,0.13108707964420319,0.9985725283622742,0.5427179336547852,0.23117567598819733,-0.1894894540309906,0.9999006986618042,0.490734726190567,0.3698359727859497,0.1628970503807068,0.10018153488636017,0.5207281708717346,0.38492897152900696,-0.21225568652153015,0.972435712814331,0.5081316232681274,0.4819183349609375,0.1154891848564148,0.1418919563293457,0.5350346565246582,0.5140711665153503,-0.16993403434753418,0.9068837761878967,0.5114539861679077,0.510871171951294,0.11665879189968109,0.1448000818490982,0.5392652750015259,0.5558874011039734,-0.19100382924079895,0.876029372215271,0.5175377726554871,0.5137566924095154,0.0918269082903862,0.1453104168176651,0.5514938235282898,0.562328577041626,-0.17817583680152893,0.8655878901481628,0.5153499841690063,0.5029496550559998,0.10189966857433319,0.14544247090816498,0.5390812158584595,0.5454137325286865,-0.16350828111171722,0.8286923170089722,0.4973810315132141,0.4715895652770996,0.10537777841091156,0.9982527494430542,0.49815624952316284,0.47254782915115356,-0.10538365691900253,0.9982982277870178,0.5343920588493347,0.6842504739761353,0.07433059066534042,0.7158342599868774,0.5257476568222046,0.683228611946106,-0.1045898050069809,0.976919949054718,0.48015397787094116,0.8535887002944946,0.1234467625617981,0.7453114986419678,0.46533751487731934,0.835206925868988,-0.051461197435855865,0.9583045840263367,0.464415967464447,0.8724252581596375,0.12425603717565536,0.7444495558738708,0.44813185930252075,0.8632864952087402,-0.0487462617456913,0.8883096575737,0.5163275003433228,0.9039897322654724,0.08208585530519485,0.7687186598777771,0.5096827745437622,0.8969921469688416,-0.10499101877212524,0.941660463809967
191,0.5666080713272095,0.1458510160446167,0.01176849752664566,0.9988018870353699,0.5637513995170593,0.12570562958717346,0.014782090671360493,0.998523473739624,0.5625834465026855,0.125351220369339,0.014718452468514442,0.9984233379364014,0.5614129900932312,0.12524455785751343,0.0146408062428236,0.9989030957221985,0.5650894045829773,0.12518244981765747,-0.013744344003498554,0.9986226558685303,0.5646591782569885,0.1243729293346405,-0.013750346377491951,0.9984185099601746,0.564134418964386,0.12384109199047089,-0.013852867297828197,0.9986570477485657,0.5530303716659546,0.1308790147304535,0.04117811471223831,0.9979823231697083,0.5554221272468567,0.13174223899841309,-0.08583987504243851,0.9983078241348267,0.5620676279067993,0.16177362203598022,0.026534060016274452,0.998336136341095,0.5629982352256775,0.1619947999715805,-0.010462651029229164,0.9990131258964539,0.518811821937561,0.23912662267684937,0.13221578299999237,0.9983604550361633,0.5384694933891296,0.2305079847574234,-0.17647786438465118,0.9998899698257446,0.4945806860923767,0.3734324276447296,0.1675337702035904,0.0917469710111618,0.5256367921829224,0.38716697692871094,-0.19529655575752258,0.9714228510856628,0.506363570690155,0.4667619466781616,0.13353383541107178,0.13084310293197632,0.5524415969848633,0.5124890208244324,-0.14134997129440308,0.9032323360443115,0.5077990293502808,0.49209433794021606,0.13343839347362518,0.13469785451889038,0.5590327382087708,0.5490345358848572,-0.1611912101507187,0.8708981275558472,0.5142996907234192,0.4906209707260132,0.11137600988149643,0.13513541221618652,0.5647307634353638,0.5581133365631104,-0.14861689507961273,0.8596186637878418,0.5137386322021484,0.48087432980537415,0.12127681076526642,0.13513006269931793,0.5598973035812378,0.5435313582420349,-0.1348332315683365,0.8190402984619141,0.5011916756629944,0.47646263241767883,0.10190731287002563,0.9980453848838806,0.49820446968078613,0.4753367006778717,-0.10199661552906036,0.9981774091720581,0.5373109579086304,0.6862159371376038,0.07649186253547668,0.703115701675415,0.5223931074142456,0.6956769824028015,-0.1041683554649353,0.973777711391449,0.49087801575660706,0.8556689620018005,0.16350038349628448,0.7430282235145569,0.45496541261672974,0.8377173542976379,-0.04767235741019249,0.9580857753753662,0.4730445444583893,0.8727864027023315,0.16983865201473236,0.7363420128822327,0.4324723780155182,0.8672481775283813,-0.03924659267067909,0.8826939463615417,0.5139896273612976,0.9093714356422424,0.12672296166419983,0.768700897693634,0.4792109429836273,0.9341561794281006,-0.0836029052734375,0.9411942958831787
